Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
gABEBjPdSd_fpgDWa6EHBA,Cafe Mawal,"Middle Eastern,Mediterranean,Hookah Bars",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,Yes,"Valet, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,DJ
NG_CTxPXJGCU4detUtUqew,Pappas Bros Steakhouse,Steakhouses,Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,No,No,,,Yes,Yes,Yes,No,,"Classy, Upscale",Dressy,Average,
vagegq5Xt7EsTSRYJ95_Ww,Churrascos Champions,"Seafood,Latin American,Brazilian",$31-60,$31-60,,18,20,17,31,51,Yes,Full Bar,,Yes,,Yes,Yes,Private Lot,,Yes,Yes,Yes,Free,,"Romantic, Classy",Casual,Average,
NDqtl8s9QFIaTgkFf0Fo9A,BJ’s Restaurant & Brewhouse,"American (New),Breweries,Pizza",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
3CC2-XvRP4uAsac7wHQClQ,Sam’s Boat,"Seafood,Sports Bars,American (Traditional)",$11-30,$11-30,,83,41,42,54,45,Yes,Full Bar,,No,,Yes,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,Live
JFyugR-OI9iGK6b88yaevQ,Adair Kitchen,"American (New),Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,,,Yes,No,,Free,,Casual,Casual,Average,
GHwrW5kaLCAtf0yXnETl7A,Truluck’s,"Seafood,Steakhouses",$31-60,$31-60,,28,30,73,169,338,Yes,Full Bar,,No,,,No,,,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
vyhJjhprQjTd83fXoN4UGQ,The Capital Grille,"Steakhouses,Seafood,Wine Bars",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Private Lot",,No,Yes,,Free,,"Classy, Upscale",Dressy,Average,
Gsdzo5OwpolBuLBU6lRxpA,True Food Kitchen,"American (New),Vegan,Vegetarian",$11-30,$11-30,,50,63,103,253,339,Yes,Full Bar,,No,,No,Yes,"Valet, Garage",,Yes,Yes,Yes,No,,"Casual, Trendy",Casual,Average,
x4WealiPVG-tzwzhe7nvpw,North Italia,"Pizza,Italian",$11-30,$11-30,,43,50,115,364,596,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage",,Yes,Yes,Yes,No,,"Casual, Trendy",Casual,Average,
QwRRaMmcqdzIXk1JsUmTsw,La Table,"Desserts,French,Mediterranean",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,,,No,Yes,Yes,Free,,"Classy, Upscale",Dressy,Average,
YkDASGxXduK-JLaJYSuXCg,Cafe Annie,"American (New),Southern,Wine Bars",$31-60,$31-60,,29,48,60,69,86,Yes,Full Bar,,No,,,Yes,"Valet, Street, Private Lot",,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
-kZpB_c3KEnorBEs9HoTow,51fifteen Cuisine and Cocktails,"Bars,American (New),Seafood",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Garage",,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,Live
mXr-PSh20bmBO_MWIF8BTA,Red Fish Seafood Grill,"Sushi Bars,Seafood",$11-30,$11-30,"
                                86 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
2eeDbNOObKw6g3rSYehweQ,The Oceanaire Seafood Room,Seafood,$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Valet,,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
z01qK44wFt0KR7RDYQNgKw,Texas Mesquite Grill,"Tex-Mex,American (New)",$11-30,$11-30,"
                                88 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
Jq2NvxWbYMEZhlTygPZUOA,Peli Peli,"South African,American (New),Seafood",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,"Valet, Garage, Private Lot",,Yes,Yes,Yes,Free,,"Trendy, Upscale",Casual,Average,
jTWVui5jzTC6zfczPdvPOQ,Daily Grill,"American (Traditional),Breakfast & Brunch,Cocktail Bars",$11-30,$11-30,,21,16,40,58,33,Yes,Full Bar,,Yes,,,No,Garage,,Yes,Yes,,Free,,,Casual,Average,
vbR5vkYLZ6zAeU5PDrfCXQ,Del Frisco’s Double Eagle Steakhouse,"Steakhouses,Seafood",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Garage",,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
GK8YWuqjNkVaW1x-D4PdnA,Grand Lux Cafe,"Desserts,American (Traditional),Seafood",$11-30,$11-30,,80,89,145,215,175,Yes,Full Bar,,No,,No,Yes,Private Lot,,Yes,Yes,,No,,Trendy,Casual,Average,
aKTDLQs5ERhVxOhJGYrwTA,Caracol,"Seafood,Mexican,Breakfast & Brunch",$31-60,$31-60,,36,46,89,269,429,Yes,Full Bar,,Yes,,,Yes,,,No,Yes,,Free,,Trendy,Dressy,Average,
AnTgeAlqdJNdsuxFwUp08Q,Morton’s The Steakhouse,Steakhouses,$31-60,$31-60,,23,21,24,53,48,Yes,Full Bar,,No,,,No,Private Lot,,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
RxbKTpwHwqwHQEIDxspwhA,Alexander The Great,"Greek,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Private Lot",,Yes,Yes,Yes,Free,,,Casual,Average,
V9HfzKhSqmWiQiZkYpk6IQ,The Cheesecake Factory,"American (New),Desserts",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Garage,,Yes,Yes,,No,,Casual,Casual,Average,
N5G3jq94_KFxg0PKHKXuwQ,Bazille,"American (New),Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Garage",,Yes,Yes,,Free,,"Casual, Classy",Casual,Average,
QBXK1U9-_mVWs7iTyJopdA,Mezzanotte Ristorante,"Italian,Tapas/Small Plates,Wine Bars",$11-30,$11-30,"
                                94 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,,No,,"Intimate, Romantic",Casual,Average,
n3dzd8sCkL-1a4CUq9REXA,Nick’s Italian Restaurant,"Italian,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,Yes,,No,,Intimate,Casual,Average,
SHLeYDBGL9bNV8RNFbS8hg,Five Nine Lounge,"Lounges,Hookah Bars,Mediterranean",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,Private Lot,,No,Yes,Yes,Free,,Casual,Casual,Average,DJ
03fIEBvPAqWfRzmac8RpSA,The Seafood Spot,"Seafood,Cajun/Creole,Burgers",$11-30,$11-30,,8,5,12,6,46,Yes,Beer & Wine Only,,No,,No,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,,
i4PD9NvLb5qhFKLf-rvrkg,Black’s Market Table,"American (New),Bars",$11-30,$11-30,"
                                85 out of 100
                            ",18,25,25,49,94,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
fwoycyqtaOsU2cG_M61CYw,Avenida Brazil Churrascaria Steakhouse,"Brazilian,Steakhouses,Venues & Event Spaces",$31-60,$31-60,,17,18,27,71,210,Yes,Full Bar,,Yes,,,No,"Valet, Private Lot",,No,Yes,,Free,,"Romantic, Classy",Casual,Average,
pV-ncl1zrCfKQnGnjwjvWw,Peli Peli,"American (New),South African,Steakhouses",$31-60,$31-60,"
                                87 out of 100
                            ",27,55,61,217,776,Yes,Full Bar,,Yes,,,Yes,"Valet, Private Lot",,Yes,Yes,,Free,,Romantic,Casual,Average,
zpVIQBNPh8yvwtlI5VyOkA,Perry’s Steakhouse & Grille - Champions,"Steakhouses,Seafood,American (Traditional)",$31-60,$31-60,"
                                85 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Private Lot",,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
AEtXvhDMnAHdLSpq2AXSKQ,Mia Bella Trattoria,Italian,$11-30,$11-30,"
                                90 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
3_Qqf53FV-UE0cuVuXBf5A,"Gauchos Do Sul, Brazilian Steakhouse","Steakhouses,Brazilian,Salad",$31-60,$31-60,"
                                87 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,"Valet, Private Lot",,Yes,Yes,Yes,Free,,"Romantic, Classy, Upscale",Casual,Quiet,
zTZBw4UOCQTrW0CAeT7WcA,Genesis Steakhouse & Wine Bar,"Steakhouses,Wine Bars,Kosher",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Private Lot",,Yes,Yes,Yes,No,,,Casual,Quiet,Background
2Qu5VsJvpfGfWtJNyS3fvw,Regal Seafood House,"Chinese,Seafood",$11-30,$11-30,,40,17,31,45,25,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Classy,Casual,Average,
X57V0vgr54a4yEOPyoCZqg,Blue Water Seafood Restaurant,"Seafood,Cajun/Creole",$11-30,$11-30,"
                                89 out of 100
                            ",23,21,32,58,109,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
vnoo6odpReNd-EgjT-XAtA,Ambriza Social Mexican Kitchen,"Breakfast & Brunch,Cocktail Bars",$11-30,$11-30,"
                                82 out of 100
                            ",20,27,51,78,290,Yes,Full Bar,,Yes,,Yes,Yes,Private Lot,,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,
7BCRsCH3dTswfAuNw_4Lcw,Cool Runnings Jamaican Grill,"Caribbean,Bars,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,Live
isvx395eTrkLqHM79BXWbA,Carrabba’s Italian Grill,"Italian,Seafood",$11-30,$11-30,"
                                93 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
X52ciDQ84xO6Ot01pCd0FQ,Kabob Korner,"Mediterranean,Halal,Kebab",$11-30,$11-30,"
                                89 out of 100
                            ",11,4,7,19,54,Yes,No,,Yes,,,No,,,Yes,Yes,,No,,Casual,Casual,Average,
PrHS1G5_XLEJHmvAEjL41w,Cajun Crawfish,Cajun/Creole,$11-30,$11-30,"
                                83 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
Ex1h-4bLEQW4v8-b-kYTLg,Ragin’ Cajun Restaurant - The Original,"Cajun/Creole,Seafood,Sports Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
516gtqnFG9C5aORpzHD4zA,Grotto Ristorante,"Italian,Pizza",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Classy,Casual,Average,
GJwqAynHNqaEm4pixA9meA,Piatto Ristorante,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage",,Yes,Yes,,Free,,Casual,Casual,Average,
ZiLF5UrGsI1d7u7XXYaDmg,Seasons 52,"American (New),Wine Bars,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,"Valet, Garage, Street",,Yes,Yes,,Free,,Classy,Dressy,Average,
iGMTbYr2FTFHc6vEIn51_Q,Steak 48,"Steakhouses,Seafood,Bars",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,No,No,"Valet, Garage, Street, Private Lot, Validated",,Yes,Yes,Yes,Free,,"Trendy, Classy, Upscale",Dressy,Average,
QjKqkZgjl98PJDoAP0N0ww,Smith & Wollensky,"Steakhouses,Seafood",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Private Lot, Validated",,Yes,Yes,,No,,"Classy, Upscale",Dressy,Average,
cyz10FgyuZuTMDUCuCey-g,Pizzeria Solario,"Pizza,Italian,Salad",$11-30,$11-30,,19,19,22,65,126,Yes,Beer & Wine Only,,No,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
hs2IQqvO5J4F7K_GcsDdfw,Buffalo Wild Wings,"Chicken Wings,Sports Bars,American (Traditional)",$11-30,$11-30,,144,43,27,46,21,Yes,Full Bar,,Yes,,,Yes,,,Yes,No,,Free,,Casual,,Loud,
PylPuGbVyXf3idPTJIToRQ,Roka Akor - Houston,"Sushi Bars,Steakhouses,Japanese",$31-60,$31-60,,2,3,10,45,122,Yes,Full Bar,,Yes,,No,Yes,"Valet, Garage",,Yes,Yes,Yes,Free,,"Trendy, Romantic, Classy, Upscale",Dressy,Average,
CniL0Mpi-VceOsoJbEWbdQ,Zoës Kitchen,"Mediterranean,Greek,Sandwiches",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,,Average,
EtbyqGgGm0XZobXVU6YQog,Liberty Kitchen & Oysterette,"American (New),Seafood,Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,Yes,No,,Trendy,Casual,Average,
K0guUue4HwFQTB-eGaF1-g,Yia Yia Mary’s,"Greek,Mediterranean,Bars",$11-30,$11-30,,41,76,105,208,191,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
KDgVUk2CMVv6HhbcgHiWhg,Boudreaux’s Cajun Kitchen,"Cajun/Creole,Seafood,Southern",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
fW5EvLj1SlUrIfVgfBAKaw,Masraff’s,"American (New),Seafood",$31-60,$31-60,,27,26,63,188,486,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
O65-gMFpU01-OoL_h64snQ,Ouisie’s Table,"American (New),Southern,Venues & Event Spaces",$31-60,$31-60,,50,74,68,111,128,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,Yes,Free,,Classy,Dressy,Average,
ghFcnp8NGkHbSUBYLONjww,Oishii,"Sushi Bars,Japanese,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Loud,
tKg_x7H5NsZ8ZUQ80NVzlA,Tony’s,"Italian,Caterers,Venues & Event Spaces",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,,,No,No,Valet,,Yes,Yes,Yes,No,,"Classy, Upscale",Dressy,Average,
ZkM_qfaCNWRCb0vb3T813g,Fresco Cafe Italiano,"Italian,Pasta Shops,Pizza",$11-30,$11-30,,1,6,11,24,77,Yes,No,,Yes,,,Yes,,,Yes,No,Yes,Free,,Casual,Casual,Loud,
zqERJOhGitMgPSfN373MhA,Songkran Thai Kitchen,"Thai,Bars",$11-30,$11-30,,13,19,48,92,129,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,Yes,Free,,Classy,Casual,Average,
vg2_-zFEzbKJb5MKyU9q4g,State of Grace,"Southern,American (New),Seafood",$31-60,$31-60,,16,28,44,122,269,Yes,Full Bar,,No,,No,No,Valet,,Yes,Yes,,No,,"Trendy, Classy",Dressy,Average,
ElveZlpnnOh0vhJdx5ixdA,Chuy’s,"Mexican,Tex-Mex,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,
_rK2gqSh8E2aTLjbHw4InQ,Goode Company Seafood,Seafood,$11-30,$11-30,,27,43,67,133,217,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
qlMdfSUSzLGhtmyg6xXlCA,Eddie V’s Prime Seafood,"Seafood,Steakhouses,Lounges",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Garage",,No,Yes,Yes,Free,,"Classy, Upscale",Dressy,Average,Live
lYaf1HjE6c_PN9hmKnbkrw,Houston’s Restaurant,"American (Traditional),American (New),Steakhouses",$31-60,$31-60,,31,34,58,158,243,Yes,Full Bar,,No,,,No,Private Lot,,Yes,Yes,,No,,Classy,Casual,Average,
rawQYpa6tu-rOAqmCYOeBw,The Union Kitchen,American (New),$11-30,$11-30,"
                                80 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
VTc8voZXzWEOQhIvQJe0RQ,Pappadeaux Seafood Kitchen,"Seafood,Cajun/Creole",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
1Q5a1_8kthcjJwCnEIxXRQ,Fleming’s Prime Steakhouse & Wine Bar- Houston,"Steakhouses,Wine Bars,Seafood",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,No,,Upscale,Dressy,Average,
YDD0n84xkd_nHmkmPorG5Q,benjy’s,"Lounges,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,"Street, Private Lot",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
zYymsWEVEy02KA2KES1faw,Antica Osteria,Italian,$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,No,,"Intimate, Romantic",Dressy,Average,
pk_E0Q4Lw4IM2on2oHfPHw,The Davenport,Lounges,Moderate,Moderate,,0,0,0,0,0,Yes,Full Bar,,,,No,Yes,Street,,,No,,No,,"Casual, Intimate",,Average,
tDnStTVLrLxABBxVqvThgg,Coppa Osteria,Italian,$11-30,$11-30,,41,58,76,105,99,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Trendy,Casual,Average,
QutIjm7sJjAiQ4P9YzUQYA,Hunan Village,"Chinese,Seafood,Soup",Under $10,Under $10,,51,20,32,40,32,Yes,Beer & Wine Only,,,,,No,Private Lot,,Yes,No,,Free,,Casual,Casual,Quiet,
LrhhqfX8d1FFE5sIZGrCYg,Pappas Seafood House,Seafood,$11-30,$11-30,,13,15,28,44,69,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
IwdIMYXZOhhkYmnzXLAMbQ,Brenner’s on the Bayou,"Steakhouses,American (New),Seafood",$31-60,$31-60,,48,49,80,143,206,Yes,Full Bar,,Yes,,,Yes,Valet,,No,Yes,,Free,,"Classy, Upscale",Dressy,Average,
z1J0lVDuy7X7g9Xeha3jKg,D’Amico’s Italian Market Cafe,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,"Garage, Street, Validated",,Yes,Yes,,Free,,Casual,Casual,Average,
8Va6d8a9QLfsAOEkI7qDig,Island Grill,"Mediterranean,Juice Bars & Smoothies,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,Yes,Private Lot,,Yes,No,,No,,"Casual, Trendy",Casual,Quiet,
F68WYHOhPQV3APC-jPXUyQ,Sud Italia Ristorante,"Seafood,Sicilian",$31-60,$31-60,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,"Valet, Street",,Yes,Yes,Yes,No,,Romantic,Casual,Average,
XHdD2MTLLQkskrV45vWPqQ,Black Walnut Café,"American (New),Breakfast & Brunch,Cafes",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
CwE4HOuj9Ww-pUEx8JauLw,La Fresca Pizza,"Pizza,Italian",Under $10,Under $10,,6,8,16,30,81,Yes,No,,Yes,,,Yes,Private Lot,,Yes,No,Yes,Free,,,Casual,Quiet,
0wemURLMYj9YkkXJI2aS6w,Paulie’s,"Sandwiches,Italian,Coffee & Tea",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,Yes,"Street, Private Lot",,Yes,No,,No,,Casual,,Average,
JyOh6zIV1sGINuEnzOBckw,The Raven Grill,American (New),$11-30,$11-30,,20,24,54,134,92,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,Yes,No,,Casual,Casual,Average,
nx6OjaEFRQO2kmzChiSPcQ,La Griglia,"Italian,Pizza,Seafood",$31-60,$31-60,,20,24,27,95,76,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,No,,Classy,Dressy,Average,
dSxmaw6NBLj_1nATayEgeQ,Prima Pasta Restaurant,"Italian,Pizza",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Quiet,
E_fLWfnyIIx73R7cHjYfjA,Riel,"American (New),Ukrainian,Modern European",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Street",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
fRxG_uD4RMR6Dehlt1Kcfg,Backstreet Café,American (New),$11-30,$11-30,,42,71,170,421,489,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,No,,Classy,Casual,Average,
x2eS2SU9BoVeA9NTXt9sCg,Brasserie 19,"French,Brasseries,Breakfast & Brunch",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,Valet,,Yes,Yes,,Free,,Trendy,Dressy,Average,
u3Lrn5xD-oe0IB3bF-iWOw,Tapester’s Grill,"American (Traditional),Breakfast & Brunch,Wine Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
njEQBx-jhqfqCBF79_SgJg,Fadi’s Meyerland Mediterranean Grill,"Mediterranean,Middle Eastern,Cafeteria",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,Free,,Casual,,Average,
Sly3dvHB32hVe5kFkn2xAQ,Just Dinner,American (New),$31-60,$31-60,,0,0,0,0,0,Yes,No,,No,,,No,Private Lot,,No,Yes,,Free,,"Intimate, Romantic",Dressy,Average,
z23QUl8-OGhiF5B2tJBeYA,El Pueblito Place,"Mexican,Seafood,Latin American",$11-30,$11-30,,55,42,46,61,37,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
Z34OSSXpmeZSP2nBXVli5g,Bistro Menil,"Bars,Modern European,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,Yes,"Street, Private Lot",,Yes,Yes,Yes,No,,,Casual,Average,
f7sAdd5EhXDUp0vBTUs7qw,Cafe Ginger,"Chinese,Sushi Bars,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,,Casual,Average,
5YpB7TebW0tKRhbwEJTNGg,Romano’s Pizza,"Pizza,Italian",$11-30,$11-30,,17,24,32,80,192,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
yxLvyIHTYXiZB6-y1lFp8A,Federal American Grill,"American (New),Burgers,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Private Lot",,Yes,Yes,,Free,,Trendy,Casual,Average,
jxbLVyYjxrYEDQNQeEf0Xw,The Kitchen at the Dunlavy,"American (New),Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,Valet,,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,
t16SdMWZBdRAmBYDEQFAsQ,Tony Mandola’s,"Southern,Seafood,Cajun/Creole",$31-60,$31-60,,22,27,53,74,100,Yes,Full Bar,,Yes,,,Yes,"Valet, Private Lot, Validated",,Yes,Yes,Yes,Free,,Classy,Dressy,Average,
iWbVwTLPE50Jc421QCJyaA,MAX’s Wine Dive,"Wine Bars,American (New),Breakfast & Brunch",$11-30,$11-30,,58,126,195,325,296,Yes,Beer & Wine Only,,Yes,,,Yes,Valet,,Yes,Yes,,Free,,Trendy,Casual,Average,
HsG-RHppRSEi4sw02tjFaQ,Kitchen 713,"Southern,American (New)",$11-30,$11-30,,72,66,95,237,371,Yes,Full Bar,,Yes,,No,Yes,"Garage, Street",,Yes,Yes,Yes,No,,Casual,Casual,Average,
Bwt9AG0Uh3zdQdP-doVIFQ,The Hay Merchant,"American (Traditional),Gastropubs,Beer Bar",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,"Street, Private Lot",,Yes,No,,No,,Casual,Casual,Loud,
Nn-XA87OsEqmk4vCqEbDdg,The Black Labrador,"British,Pubs",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Garage, Street, Private Lot, Validated",,Yes,Yes,,Free,,Casual,Casual,Average,
30fzRmlJ3diNIpctApYB_g,Pluckers Wing Bar,"Chicken Wings,Sports Bars",$11-30,$11-30,,120,93,130,235,166,Yes,Full Bar,,Yes,,No,Yes,Private Lot,,Yes,No,,Free,,Casual,,Loud,
pBkiFRHTm9e9z5TOjheyWw,Laurenzo’s Restaurant,"American (New),Steakhouses,Seafood",$11-30,$11-30,,33,47,52,126,129,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
9MKqG6XgUEdErB5zfH5faA,Niko Niko’s Greek & American Cafe,"Greek,Mediterranean",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
dpD0_OVmOj3byuQEAMUOnw,Lupe Tortilla,"Mexican,Tex-Mex,Seafood",$11-30,$11-30,,25,24,41,77,78,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
meVbDSKke_lmRMKFL7fYKw,BB’s Tex-Orleans,Cajun/Creole,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
hy866sjjRAniN1p7lCreCQ,Cadillac Bar,"Tex-Mex,Seafood,Buffets",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
