name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
Marchi's Restaurant,40.74314,-73.97759,False,10016,New York,NY,$$$$,3.5,https://www.yelp.com/biz/marchis-restaurant-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,36,[],italian,aP2gsHT_aBFpXOD7tvPONg
American Whiskey,40.749403,-73.994049,False,10001,New York,NY,$$,3.5,https://www.yelp.com/biz/american-whiskey-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,297,[],"newamerican,cocktailbars,sportsbars",iu8nqOMFdUPg201QMkrGJw
Mexico Lindo Restaurant,40.73981,-73.97984,False,10010,New York,NY,$$,3.5,https://www.yelp.com/biz/mexico-lindo-restaurant-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,230,[],"mexican,comfortfood,cocktailbars",ZIfh0Vv86ktGZDdM3YME-w
Irvington,40.7366011,-73.9885554,False,10003,New York,NY,$$$,3.5,https://www.yelp.com/biz/irvington-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,174,[],"newamerican,cocktailbars",DfXh4GIeGyYGz2o3NmhorQ
Buddakan,40.7422762672197,-74.0048000961542,False,10011,New York,NY,$$$,4.0,https://www.yelp.com/biz/buddakan-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,3556,"['delivery', 'pickup']","chinese,bars,asianfusion",nI1UYDCYUTt23TpGxqnLKg
Friedman's,40.755311,-73.998389,False,10018,New York,NY,$$,4.0,https://www.yelp.com/biz/friedmans-new-york-57?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,459,"['delivery', 'pickup']","breakfast_brunch,gluten_free,newamerican",zUv1BNm_a9-3DkxrCG3tng
Valbella,40.7409181,-74.0068885,False,10014,New York,NY,$$$$,4.0,https://www.yelp.com/biz/valbella-new-york-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,208,[],"italian,venues,steak",zyU01gN5mTEWsmd5FGzqDg
Posto,40.73483,-73.98282,False,10003,New York,NY,$$,4.0,https://www.yelp.com/biz/posto-new-york-4?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,569,"['delivery', 'pickup']","pizza,italian,wine_bars",X8Hl9OezX-Yr9Jir3fsF7g
Bazár Tapas Bar and Restaurant,40.74437,-73.99014,False,10010,New York,NY,$$,4.0,https://www.yelp.com/biz/baz%C3%A1r-tapas-bar-and-restaurant-new-york-4?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,162,"['restaurant_reservation', 'pickup']","tapasmallplates,cocktailbars,breakfast_brunch",NqwwyMMXIS-JnwdDQBQT9A
Wine:34,40.7467540555211,-73.9802000666539,False,10016,New York,NY,$$,4.5,https://www.yelp.com/biz/wine-34-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,55,"['restaurant_reservation', 'delivery', 'pickup']","wine_bars,newamerican,beerbar",l3USyZNhkkTsG-6-rHvsew
La Pizza & La Pasta,40.742344,-73.989952,False,10010,New York,NY,$$,3.5,https://www.yelp.com/biz/la-pizza-and-la-pasta-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,297,[],"italian,pizza",ESpIimUxHNF1fFuGBdVwCg
The Red Cat,40.74815,-74.00425,False,10011,New York,NY,$$$,4.0,https://www.yelp.com/biz/the-red-cat-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,670,[],"newamerican,desserts,breakfast_brunch",7fSrrMD75A210TJg8oq-6Q
Riverpark,40.7393734243765,-73.9734843398117,False,10016,New York,NY,$$$,4.0,https://www.yelp.com/biz/riverpark-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,711,[],"newamerican,breakfast_brunch,venues",OqNmzS2N2I750zYgUC6IgA
Galata Mediterranean Cuisine,40.74531,-73.97753,False,10016,New York,NY,$$,4.5,https://www.yelp.com/biz/galata-mediterranean-cuisine-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,262,"['delivery', 'pickup']","turkish,mediterranean,halal",1u_vkRFPuT8Aeh7Zk3bKyw
Chuck and Blade,40.742974,-73.999854,False,10011,New York,NY,$$,3.5,https://www.yelp.com/biz/chuck-and-blade-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,92,"['delivery', 'pickup']","seafood,steak,tradamerican",iOo9XFFvV-GJpiOdDbR_hg
Per Se,40.7681528889558,-73.9827629623657,False,10019,New York,NY,$$$$,4.5,https://www.yelp.com/biz/per-se-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1441,[],french,1DfbZ0VsSCg9g1KILmnvzQ
PJ Carneys,40.7658801,-73.9799718,False,10019,New York,NY,$$,3.5,https://www.yelp.com/biz/pj-carneys-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,124,[],"pubs,soup,tradamerican",o5fKNEFJbakQ_UJ3-0hmgw
Redeye Grill,40.765225820596,-73.980664908886,False,10106,New York,NY,$$$,3.5,https://www.yelp.com/biz/redeye-grill-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,503,"['pickup', 'delivery']","newamerican,seafood",sooTvMm8hrbHtJkxnu943A
Tanner Smiths,40.76442,-73.98169,False,10019,New York,NY,$$,4.0,https://www.yelp.com/biz/tanner-smiths-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1234,"['pickup', 'delivery', 'restaurant_reservation']","cocktailbars,newamerican,speakeasies",z5hRX3iJ5Ty_S38iG_WY3Q
Black Tap Craft Burger & Beers,40.76347,-73.97978,False,10019,New York,NY,$$,4.0,https://www.yelp.com/biz/black-tap-craft-burger-and-beers-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,734,[],"burgers,beer_and_wine,bars",yZs_A8r0qDz7Z5bR0C-aiQ
Quality Italian,40.7644044527436,-73.9767805051616,False,10019,New York,NY,$$$,4.0,https://www.yelp.com/biz/quality-italian-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,857,[],"italian,steak",dc3hkLkAqCSxDWQzrx-g9A
El Centro,40.76602,-73.98688,False,10019,New York,NY,$$,4.0,https://www.yelp.com/biz/el-centro-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,769,['delivery'],"mexican,bars",sTu5z5HUcIYykg97HHj8xA
Bocca di Bacco Hell's Kitchen,40.7662168,-73.9867943,False,10019,New York,NY,$$,3.5,https://www.yelp.com/biz/bocca-di-bacco-hells-kitchen-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,588,"['pickup', 'delivery']",italian,rupPZLhd0oRSAmVDaeYaGA
Rue 57,40.7640285260993,-73.9770378404755,False,10019,New York,NY,$$$,3.5,https://www.yelp.com/biz/rue-57-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,989,"['pickup', 'delivery']","french,sushi,asianfusion",uuDvk4EsRUkeTj4jVKJOpw
Quality Meats,40.764958,-73.976206,False,10019,New York,NY,$$$$,4.0,https://www.yelp.com/biz/quality-meats-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1765,[],"seafood,steak",kB-lmHs7yNwLIlQyp0kMmQ
Medi Winebar,40.7657766155802,-73.9874918134918,False,10019,New York,NY,$$,3.5,https://www.yelp.com/biz/medi-winebar-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,362,"['pickup', 'delivery']","wine_bars,mediterranean,tapasmallplates",n7LwEbf0zsMapAcUtyyeVA
Maria Pia,40.76343,-73.98655,False,10019,New York,NY,$$,4.0,https://www.yelp.com/biz/maria-pia-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,374,"['pickup', 'delivery']",italian,KOaeW18qq4C03Dfd06IXPQ
Cafe Fiorello,40.7713747769594,-73.9819805324078,False,10023,New York,NY,$$$,3.5,https://www.yelp.com/biz/cafe-fiorello-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,659,"['pickup', 'delivery']","italian,pizza,tradamerican",6n7D4amt9vEruR73tt3S9w
Pazza Notte,40.7635099,-73.978,False,10019,New York,NY,$$,3.5,https://www.yelp.com/biz/pazza-notte-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,621,"['pickup', 'delivery']","italian,lounges,cocktailbars",jDIVPYpxQAk1HUAi0NIlQw
Serafina Broadway,40.7645,-73.9819,False,10019,New York,NY,$$,3.0,https://www.yelp.com/biz/serafina-broadway-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,515,"['pickup', 'delivery']","italian,pizza",u5zbsITgkFbAlRq0j-XE-g
Fogo de Chão Brazilian Steakhouse,40.761085,-73.978067,False,10019,New York,NY,$$$,4.0,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-new-york-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,924,[],"brazilian,steak",7B2XMvV5uGuKyl19-HTSvg
Wolf & Lamb Steakhouse,40.7568217813969,-73.9771411567926,False,10017,New York,NY,$$$,3.5,https://www.yelp.com/biz/wolf-and-lamb-steakhouse-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,157,"['delivery', 'pickup']","steak,kosher,tradamerican",ciIihWqiw5z8qwWlJBp5NA
Chazz Palminteri Italian Restaurant,40.756473,-73.98063,False,10036,New York,NY,$$$,4.0,https://www.yelp.com/biz/chazz-palminteri-italian-restaurant-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,158,"['delivery', 'restaurant_reservation', 'pickup']",italian,ZUrGqOG2cetGI-KKXk3c2g
Via Italia Restaurant,40.75698,-73.98069,False,10036,New York,NY,$$,3.0,https://www.yelp.com/biz/via-italia-restaurant-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,138,[],italian,M358G7jMg0yn2nBB-v1O2Q
Bill's Bar & Burger,40.7592895642551,-73.9775347709656,False,10019,New York,NY,$$,3.5,https://www.yelp.com/biz/bills-bar-and-burger-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1033,"['delivery', 'pickup']","burgers,newamerican,bars",nMWqlWid2YfDeutioit_0w
T45,40.75757,-73.98403,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/t45-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,54,[],"newamerican,breakfast_brunch,cocktailbars",kymVzyHbzyuLZEyu6zx1yA
Tommy Bahama Restaurant | Bar | Store - New York,40.7553882217953,-73.9792002147005,False,10176,New York,NY,$$$,4.0,https://www.yelp.com/biz/tommy-bahama-restaurant-bar-store-new-york-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,509,[],"newamerican,hawaiian,seafood",YHGGyH4hn_5UyV1rWgA5hg
The Sea Fire Grill,40.7547012104496,-73.972255513072,False,10017,New York,NY,$$$,4.5,https://www.yelp.com/biz/the-sea-fire-grill-new-york-4?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,863,[],"seafood,steak,bars",ryvBsB9FrBBZDak87iGS1w
The View Restaurant & Lounge,40.7586,-73.98618,False,10036,New York,NY,$$$$,3.0,https://www.yelp.com/biz/the-view-restaurant-and-lounge-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,876,[],"lounges,newamerican",bpOgimL_paWkF1AusXE8cA
Fresco By Scotto,40.758874588912,-73.974435582671,False,10022,New York,NY,$$$,3.5,https://www.yelp.com/biz/fresco-by-scotto-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,238,[],italian,XzkmePjJC0ryuqZp5qd12A
San Pietro Restaurant,40.7605,-73.97443,False,10022,New York,NY,$$$$,3.5,https://www.yelp.com/biz/san-pietro-restaurant-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,59,[],"italian,wine_bars",gvul1x9MMawVzStJpfGoLA
Mastro's Steakhouse,40.7610374,-73.9802619,False,10019,New York,NY,$$$$,4.5,https://www.yelp.com/biz/mastros-steakhouse-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,509,[],steak,iAoHFfB_T8U31PhIzD-o_g
NIOS,40.75792,-73.98375,False,10036,New York,NY,$$$,3.5,https://www.yelp.com/biz/nios-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,123,[],"newamerican,cocktailbars,lounges",BhrSGlUf4oyIzI16oil0cQ
Barilla Restaurants,40.7608455063764,-73.9793730976227,False,10104,New York,NY,$$,3.0,https://www.yelp.com/biz/barilla-restaurants-new-york-6?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,209,"['delivery', 'pickup']","italian,pizza,mediterranean",laQ3UStO-W9fkSaM2Y4eLw
Pasta Lovers,40.76003,-73.98291,False,10019,New York,NY,$$,3.5,https://www.yelp.com/biz/pasta-lovers-new-york-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,245,"['delivery', 'pickup']",italian,K9kL1ice5jlkPXcNyTus3Q
The Polo Bar,40.761559099,-73.9743427135,False,10022,New York,NY,$$$,4.0,https://www.yelp.com/biz/the-polo-bar-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,325,[],"tradamerican,bars",EaAAP-gDALDL7GxcseMjBQ
Brasserie 8 1/2,40.7638,-73.97518,False,10019,New York,NY,$$$,3.5,https://www.yelp.com/biz/brasserie-8-1-2-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,399,[],"newamerican,french",TWVmYLuG-w6fsrzKpmX6XQ
Wolfgang's Steakhouse,40.7560922459689,-73.9894847244675,False,10036,New York,NY,$$$,3.0,https://www.yelp.com/biz/wolfgangs-steakhouse-new-york-10?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,419,[],"steak,tradamerican",VNKcgjNlNhMMozhDPFpC6w
Le Bateau Ivre,40.7558,-73.96905,False,10022,New York,NY,$$$,4.0,https://www.yelp.com/biz/le-bateau-ivre-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,363,['restaurant_reservation'],"french,wine_bars",Ac8y23odvFOIQSKdrV63Uw
Montebello Ristorante Italiano,40.760504,-73.970625,False,10022,New York,NY,$$$,3.0,https://www.yelp.com/biz/montebello-ristorante-italiano-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,77,"['delivery', 'pickup']","italian,bars",ZIlCi38S2pcWuHlpMxvG7w
Rock Center Cafe,40.7587938364555,-73.9782267808914,False,10001,New York,NY,$$$,3.0,https://www.yelp.com/biz/rock-center-cafe-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,429,[],newamerican,Ropty31AcksOu4-p-iOtkA
Lucky Cat,40.7570162692229,-73.9681779883895,False,10022,New York,NY,$$,3.5,https://www.yelp.com/biz/lucky-cat-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,267,"['delivery', 'pickup']","lounges,ramen",Q23LvHPuC9ajSbMEt8xoUw
Serafina at The Time Hotel,40.76109,-73.9854299,False,10019,New York,NY,$$$,3.0,https://www.yelp.com/biz/serafina-at-the-time-hotel-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,174,"['delivery', 'pickup']",italian,o7Y1WT__Ea5PYSLZwxPSpw
Ceci Italian Cuisine,40.7568271422022,-73.9809948205948,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/ceci-italian-cuisine-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,230,"['delivery', 'pickup']","italian,gluten_free,cocktailbars",0frCoaUJ_XWiz1BXiHBcwg
The Lambs Club,40.7565103875392,-73.9845907254059,False,10036,New York,NY,$$$,3.0,https://www.yelp.com/biz/the-lambs-club-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,518,[],"newamerican,lounges",6wLRkcuam2J_xSZ403YwLA
Sammy's Halal,40.75276,-73.9853,False,10018,New York,NY,$,4.0,https://www.yelp.com/biz/sammys-halal-new-york-4?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,134,"['delivery', 'pickup']","halal,mediterranean,mideastern",3Wu7lGDEwuP-5OW1rdg0OQ
STK Midtown,40.754758,-73.982807,False,10036,New York,NY,$$$,3.5,https://www.yelp.com/biz/stk-midtown-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,669,[],"steak,newamerican,cocktailbars",ryng69yOCoveA68KE6jl-Q
Bea,40.7591968,-73.9923361,False,10036,New York,NY,$$,4.0,https://www.yelp.com/biz/bea-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1952,['restaurant_reservation'],"newamerican,cocktailbars",Rc1lxc5lSKJYd162JHNMfQ
Bocca Di Bacco,40.7602649,-73.991703,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/bocca-di-bacco-new-york-5?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,212,"['delivery', 'pickup']","italian,wine_bars,breakfast_brunch",3FCxi2imtP_wMgsgsqIQOw
Bobby Van's Steakhouse,40.75704,-73.98394,False,10036,New York,NY,$$$,3.0,https://www.yelp.com/biz/bobby-vans-steakhouse-new-york-12?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,186,[],"steak,seafood,tradamerican",f8arEwM7NL9wX0cGM9lV8w
Pergola Des Artistes,40.75926,-73.98729,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/pergola-des-artistes-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,104,[],french,TNymQn5Fb0GobRGbax1vRQ
Hunt & Fish Club,40.75673,-73.9843,False,10036,New York,NY,$$$$,4.0,https://www.yelp.com/biz/hunt-and-fish-club-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,362,['restaurant_reservation'],"newamerican,steak,cocktailbars",mWi1AZgb8HJjDsnz5lXsLA
Amarone NY,40.7617199,-73.99002,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/amarone-ny-new-york-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,275,"['delivery', 'pickup']","italian,seafood",fmdEiai0e4agyTEqFUWJmw
At Nine Restaurant & Bar,40.758697,-73.992064,False,10036,New York,NY,$$,4.0,https://www.yelp.com/biz/at-nine-restaurant-and-bar-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,388,"['delivery', 'pickup']","thai,bars",BF6pY829iPBERt15CG1g3w
The Hummus & Pita,40.7556856020028,-73.9907276053871,False,10018,New York,NY,$,4.0,https://www.yelp.com/biz/the-hummus-and-pita-new-york-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,318,"['delivery', 'pickup']","mideastern,mediterranean,vegetarian",3VZrUBCmSUt37jMB13-7yQ
Barbetta,40.76031,-73.98889,False,10036,New York,NY,$$$,3.5,https://www.yelp.com/biz/barbetta-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,203,[],"italian,newamerican",1o5dCnbY1Y9de7ZbdsxUsQ
Paul's On Times Square,40.75522,-73.98539,False,10036,New York,NY,$$,4.0,https://www.yelp.com/biz/pauls-on-times-square-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,275,"['restaurant_reservation', 'delivery', 'pickup']","bars,pizza,italian",NZaq_ygLr4N8-blY5dGx-g
Fuji Hibachi,40.75792,-73.99067,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/fuji-hibachi-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,199,"['restaurant_reservation', 'delivery', 'pickup']","japanese,steak,sushi",25KSIumOXSnysnUIGAhNYw
Churrascaria Plataforma,40.76202,-73.98765,False,10019,New York,NY,$$$$,4.0,https://www.yelp.com/biz/churrascaria-plataforma-new-york-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,1234,[],"brazilian,steak",VnjcxOUuZAeJMiDIU-7hUQ
The Counter,40.7554585,-73.9869055,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/the-counter-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,744,"['delivery', 'pickup']","burgers,newamerican",Nz3ednIoYXg1NwOn7jnTOQ
Brooklyn Diner Times Square,40.7563785463572,-73.9855632930994,False,10036,New York,NY,$$,3.5,https://www.yelp.com/biz/brooklyn-diner-times-square-new-york?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,517,"['delivery', 'pickup']","diners,newamerican",D3UNlDZDjdJtWR3j_b4JXw
