Delarosa,37.7856178857509,-122.404516608598,False,94103,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/delarosa-san-francisco-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,889,[],"pizza,italian,cocktailbars",vu6PlPyKptsT6oEq50qOzA
Anar,37.7783081130369,-122.402630858123,False,94107,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/anar-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,382,"['delivery', 'pickup']",persian,7yaKDpGJ0MVm7rSDUpJtvg
Amber India,37.7858090277572,-122.404539585114,False,94103,San Francisco,CA,$$$,4.0,https://www.yelp.com/biz/amber-india-san-francisco-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1929,['pickup'],"indpak,lounges",dC_kA-R2qb-0iEmoI4VKPg
D & A Cafe,37.78273,-122.46361,False,94118,San Francisco,CA,$,3.0,https://www.yelp.com/biz/d-and-a-cafe-san-francisco-5?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,614,[],"cantonese,seafood,hkcafe",v8yKr4d-QiuyrMbpPFLJJA
Brothers Restaurant,37.78135,-122.46377,False,94118,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/brothers-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1100,[],"korean,bbq,seafood",YPX6pxEduWqc_O5htEmTnQ
Yuubi Japanese Restaurant,37.77708,-122.46428,False,94118,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/yuubi-japanese-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,484,"['pickup', 'delivery']","japanese,sushi,seafood",s2f2diwImCaaui2SDpNh-A
The Richmond,37.77702,-122.46534,False,94118,San Francisco,CA,$$$,4.5,https://www.yelp.com/biz/the-richmond-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,651,[],"wine_bars,newamerican",1KbZaqEdZkn6LHlA55M64g
Richmond Republic Draught House,37.78313,-122.46623,False,94118,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/richmond-republic-draught-house-san-francisco-4?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,312,"['delivery', 'pickup']","pubs,burgers,beerbar",1xs89kzJ2F6iDzRyYcRLCQ
Carbon Grill,37.7827961292364,-122.468656725813,False,94118,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/carbon-grill-san-francisco-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,400,[],"bbq,korean,seafood",5FQJ09EWt_Esf_GkCBEMlw
Shabu Club,37.782569137755,-122.469567032772,False,94118,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/shabu-club-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,602,"['delivery', 'restaurant_reservation', 'pickup']","japanese,hotpot,bars",xErl0-LbQO9n-5e6ZQQ-Uw
Pacific Catch,37.76567,-122.46619,False,94122,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/pacific-catch-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1661,['pickup'],"seafood,asianfusion",3bxO8T8U96uKu2numljjsw
Crepevine Restaurant,37.76435,-122.46467,False,94122,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/crepevine-restaurant-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1493,['pickup'],"creperies,breakfast_brunch,newamerican",527usXXrlHi46bs54IFRTQ
Park Gyros,37.765735,-122.466647,False,94122,San Francisco,CA,$,3.5,https://www.yelp.com/biz/park-gyros-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,522,"['delivery', 'pickup']","greek,turkish,mediterranean",E5MdoCV6kahC6ZEjuamgzQ
Bobo's,37.8014088795149,-122.425744103705,False,94123,San Francisco,CA,$$$,4.0,https://www.yelp.com/biz/bobos-san-francisco-14?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1937,['restaurant_reservation'],"steak,seafood",yNU6sPRWzVl0ngCRqat1TQ
Crawstation,37.76336,-122.46593,False,94122,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/crawstation-san-francisco-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,906,"['delivery', 'pickup', 'restaurant_reservation']","seafood,cajun,breakfast_brunch",gubKjYAZMO_bxhsd5zT3sw
Hong Kong Lounge,37.780671,-122.476619,False,94121,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/hong-kong-lounge-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1502,['pickup'],"dimsum,seafood,cantonese",VYd8UzwlwmX8Db5umNHNig
Swamp,37.7802002,-122.4777016,False,94121,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/swamp-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,592,"['pickup', 'delivery']","seafood,cajun",3deuAFITbQWjBd5JOfMJkw
Lokma,37.78215,-122.47867,False,94121,San Francisco,CA,$$,4.5,https://www.yelp.com/biz/lokma-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,130,[],"mediterranean,breakfast_brunch",E2Ri3Uudb3ogKfWBJIIhRw
Gaspare's Pizza House & Italian Restaurant,37.780586,-122.479153,False,94121,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/gaspares-pizza-house-and-italian-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,883,[],"italian,pizza,newamerican",A9QDUzIGMcybhLhtPDSN4A
Firefly Restaurant,37.751206,-122.438189,False,94114,San Francisco,CA,$$$,4.0,https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1411,[],"newamerican,gluten_free,desserts",i_OkjtKWm02Upc-PlcUrrg
Patxi's Pizza,37.75149,-122.43286,False,94114,San Francisco,CA,$$,3.0,https://www.yelp.com/biz/patxis-pizza-san-francisco-6?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,740,"['delivery', 'pickup']","pizza,salad,italian",s-9OIo45O9SMoGpBzyL2fQ
Hamano Sushi,37.75077,-122.43431,False,94114,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/hamano-sushi-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,375,[],"sushi,japanese,seafood",qtH79N3gbcOe4ToQWBckuQ
Haystack Pizza,37.75147,-122.42919,False,94114,San Francisco,CA,$$,3.0,https://www.yelp.com/biz/haystack-pizza-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,391,"['delivery', 'pickup']","pizza,italian",sZ0pm4KX5z1n5SAAg96vVw
ChouChou French Bistro,37.74738,-122.45952,False,94116,San Francisco,CA,$$$,3.5,https://www.yelp.com/biz/chouchou-french-bistro-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1129,"['delivery', 'pickup']","french,desserts",tpuKzQh5d6veDB-M9qU6Fw
Fiore Caffè,37.7518694874495,-122.422624123279,False,94110,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/fiore-caff%C3%A8-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,305,"['restaurant_reservation', 'pickup', 'delivery']","italian,breakfast_brunch,wine_bars",MjeuqfVgxCL_XVJJoCLTFg
Cava 22,37.7552553,-122.4195151,False,94110,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/cava-22-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,203,[],"latin,bars",cG-txGXNcZzxYSYkV99b2A
Velvet Cantina,37.753802,-122.419701,False,94110,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/velvet-cantina-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1189,['restaurant_reservation'],"mexican,bars",jHCtJJycHt5DLAlPjQ0PoA
Urban Putt,37.7557019908942,-122.416826814485,False,94110,San Francisco,CA,$$,4.5,https://www.yelp.com/biz/urban-putt-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1194,['pickup'],"mini_golf,newamerican,bars",fPYCsVL3s0vM13jJeOWAig
Mr Pollo,37.7518828,-122.4183969,False,94110,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/mr-pollo-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,542,['restaurant_reservation'],newamerican,s_ni_uFL3rczrNiGQmyXHw
Rosamunde Sausage Grill,37.75158,-122.41857,False,94110,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/rosamunde-sausage-grill-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,928,"['pickup', 'delivery']","bars,breakfast_brunch,german",J-gFvT4B5UoZgoEOAmxNxw
AL's Place,37.7490078521491,-122.42025397718,False,94110,San Francisco,CA,$$$,4.0,https://www.yelp.com/biz/als-place-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,627,[],"seafood,vegetarian,newamerican",xRxqebiQobZqJIRtDxnZsA
Heirloom Cafe,37.75711,-122.41471,False,94110,San Francisco,CA,$$$,4.0,https://www.yelp.com/biz/heirloom-cafe-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,468,[],"cafes,french,italian",gwuCZV_4nIwevDenicG8tw
Old Jerusalem Restaurant,37.7495007,-122.4184218,False,94110,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/old-jerusalem-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,979,"['pickup', 'delivery']","mideastern,mediterranean,arabian",pzTBJAR0dr3xQ4tjF7ageg
Pomelo,37.7422996413,-122.426442294,False,94131,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/pomelo-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,694,['pickup'],"breakfast_brunch,modern_european,cuban",uZybAaC88oLnqR1FEUamGQ
Flour + Water,37.75892,-122.41231,False,94110,San Francisco,CA,$$$,3.5,https://www.yelp.com/biz/flour-water-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,2150,[],"italian,pizza",qs7FgJ-UXgpbAMass0Oojg
La Ciccia,37.7420027017,-122.426627318,False,94131,San Francisco,CA,$$$,4.5,https://www.yelp.com/biz/la-ciccia-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1018,[],"seafood,sardinian",1toCkhuD0b57iFotMu3XEQ
Sunrise Deli,37.7633672207594,-122.48062312603,False,94122,San Francisco,CA,$,4.0,https://www.yelp.com/biz/sunrise-deli-san-francisco-6?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,502,['pickup'],"delis,mediterranean",e02eHaL0toY64Tzodnx8_Q
Blue Plate,37.74523,-122.42033,False,94110,San Francisco,CA,$$$,4.0,https://www.yelp.com/biz/blue-plate-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1334,"['pickup', 'delivery', 'restaurant_reservation']","tradamerican,comfortfood,wine_bars",rxY7canIJeXtICb6lprUcQ
The Front Porch,37.74372,-122.42197,False,94110,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/the-front-porch-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,2573,"['pickup', 'restaurant_reservation', 'delivery']","southern,cajun",wxzx3duu1c0CcomzEOvfOQ
Universal Cafe,37.76062,-122.41064,False,94110,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/universal-cafe-san-francisco-5?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1289,['restaurant_reservation'],"breakfast_brunch,newamerican,diners",DlLsw9bJMJ-YdnrUp2G7mw
Bullshead Restaurant,37.740895,-122.465527,False,94127,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/bullshead-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,773,[],"steak,burgers,tradamerican",jhVo92kIQSPFQTzBaIhP6w
Blowfish Sushi,37.75944,-122.41017,False,94110,San Francisco,CA,$$$,3.5,https://www.yelp.com/biz/blowfish-sushi-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1387,"['pickup', 'delivery']","sushi,japanese,bars",7E4oGj36ctPi58hm9-PYHw
New Jumbo Seafood Restaurant,37.75432,-122.48032,False,94122,San Francisco,CA,$$,2.5,https://www.yelp.com/biz/new-jumbo-seafood-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,202,[],"seafood,cantonese",_az0NrGR-v9P-xtKoE45CA
El Toreador Restaurant,37.74046,-122.46663,False,94127,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/el-toreador-restaurant-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,836,[],"mexican,desserts,seafood",pzJkOyogB49bNzd_dF-6gQ
Bursa,37.74036,-122.46674,False,94127,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/bursa-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,725,[],"mideastern,turkish,mediterranean",OeTD5HlXMjrmztfu02niQQ
Jay'n Bee Club,37.7593722417239,-122.408788209756,False,94110,San Francisco,CA,$,4.0,https://www.yelp.com/biz/jayn-bee-club-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,186,[],"pubs,divebars,tradamerican",7oA1-P6GZ1jwFIe0YejLXA
Gold Mirror Italian Restaurant,37.7433,-122.47482,False,94116,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/gold-mirror-italian-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,294,[],"italian,seafood",m6abLI3UD-As-Z5-J-HiyA
Orexi,37.73832,-122.46817,False,94127,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/orexi-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,322,[],"greek,mediterranean,desserts",Du3-fALBKDhn0osed2kOpg
Gialina Pizzeria,37.73405,-122.43424,False,94131,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/gialina-pizzeria-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1075,[],"pizza,italian,salad",fAaxYP_sc03MV57trhBNPA
Yan Yan Seafood Restaurant,37.76104,-122.48625,False,94122,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/yan-yan-seafood-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,223,[],"seafood,cantonese",7fboySu1um-S18UGOBdWhg
Balompie Cafe No 3,37.7359762,-122.4243794,False,94110,San Francisco,CA,$,4.0,https://www.yelp.com/biz/balompie-cafe-no-3-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,303,['pickup'],"seafood,salvadoran",lCwvdVeSdiUVodXCbD7ogw
Live Sushi Bar,37.764681,-122.4036308,False,94103,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/live-sushi-bar-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1177,[],"sushi,japanese,bars",j_YtZXamd5GHfL-BhfkiLQ
Delish Dish Kitchen,37.78201,-122.48191,False,94121,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/delish-dish-kitchen-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,36,['pickup'],"chinese,seafood",yEhc3Kq8lSBOdNcCB9RYWg
Mama Mia Pizza,37.735537,-122.424358,False,94005,Brisbane,CA,$$,3.0,https://www.yelp.com/biz/mama-mia-pizza-brisbane-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,27,"['delivery', 'pickup']","pizza,seafood,tradamerican",pZwxSfQYVzzXGbvLwmKypw
Vega,37.73934,-122.41742,False,94110,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/vega-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,526,['restaurant_reservation'],"italian,pizza",v5zt16ojbtRIU0I7VzqqVA
India Clay Oven,37.7366329694239,-122.470253955225,False,94127,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/india-clay-oven-san-francisco-6?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,463,"['delivery', 'restaurant_reservation', 'pickup']","indpak,seafood,pakistani",YYBfO95m1uoxvHqXVoqUgQ
Skool,37.7685096967036,-122.402136325836,False,94103,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/skool-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1552,"['restaurant_reservation', 'pickup']","seafood,japanese,asianfusion",ZN7x2duyVesVVzlhWJNamQ
PPQ Dungeness Island,37.78233,-122.484454,False,94121,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/ppq-dungeness-island-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,2839,[],"seafood,vietnamese,asianfusion",-4wz0dOG3RdBNYE02l9KjA
Henry's Hunan Restaurant,37.72211,-122.4364,False,94112,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/henrys-hunan-restaurant-san-francisco-6?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,215,"['delivery', 'pickup']","chinese,seafood,asianfusion",J5Hkb21HQMT8YfsbrpFxPw
Bottom's Up,37.7229341091192,-122.436330697319,False,94112,San Francisco,CA,$$,3.0,https://www.yelp.com/biz/bottoms-up-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,185,[],lounges,aG0R24iGkSdQARo_9h_NOA
Jo Jo's Cafe,37.72418,-122.45888,False,94112,San Francisco,CA,$,3.5,https://www.yelp.com/biz/jo-jos-cafe-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,284,"['delivery', 'pickup']","chinese,breakfast_brunch,seafood",MryRUvM1rVVtCXBuP8652w
Champa Garden,37.7250728797322,-122.4600251019,False,94112,San Francisco,CA,$$,4.0,https://www.yelp.com/biz/champa-garden-san-francisco-2?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,637,"['delivery', 'pickup']","asianfusion,thai,sportsbars",2FR395iJImCphQNGWubUtw
Emmy's Restaurant,37.725413,-122.462822,False,94127,San Francisco,CA,$,3.0,https://www.yelp.com/biz/emmys-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,614,"['delivery', 'pickup']","chinese,seafood,mongolian",pXV02Lj-jWt6rgHRQzJmqA
Wang Dae Bak,37.7321815,-122.4737625,False,94132,San Francisco,CA,$$,3.5,https://www.yelp.com/biz/wang-dae-bak-san-francisco-3?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,233,[],"korean,bars",aUjc_iwTfSR0ZtHCp3IuZA
Olive Garden Italian Restaurant,37.7273592696199,-122.47638172212,False,94132,San Francisco,CA,$$,2.5,https://www.yelp.com/biz/olive-garden-italian-restaurant-san-francisco?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1041,[],"italian,salad",3d9fGSDpuNQl7XI7zmmzmg
Kome Japanese  Seafood & Grill Buffet,37.7025388,-122.4703785,False,94014,Daly City,CA,$$,3.0,https://www.yelp.com/biz/kome-japanese-seafood-and-grill-buffet-daly-city-4?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1927,[],"buffets,sushi,seafood",eEAhtNTKpDDgI5M1_Zkiew
Boulevard Cafe,37.7039532644672,-122.475024310405,False,94015,Daly City,CA,$$,3.5,https://www.yelp.com/biz/boulevard-cafe-daly-city?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,1562,['pickup'],"tradamerican,wine_bars,breakfast_brunch",H0yNa1X5BkrqyzvoIRTYqA
7 Mile House,37.7043136445698,-122.407456188689,False,94005,Brisbane,CA,$$,4.0,https://www.yelp.com/biz/7-mile-house-brisbane?adjust_creative=OvRCQGmWRwMIvAEILCAnZA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OvRCQGmWRwMIvAEILCAnZA,929,"['delivery', 'pickup']","sportsbars,tradamerican,musicvenues",WCk_ecR-PQuGIqd5I2hAZw
