Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
vW4z0iQMNM_u8nMluVdM1w,Rodini Park,"Bakeries,Mediterranean,Salad",Under $10,Under $10,"
                                A
                            ",44,33,61,142,943,Yes,No,,Yes,,,Yes,"Valet, Garage, Street, Private Lot, Validated",,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,
ncEvpljfx7mgjGDvWxYtyA,Outback Steakhouse,Steakhouses,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
zMLr6jxSWEFqYQAPgJ7zMA,The Crabby Crab,Seafood,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
JDNz8G7ZQGMgXBL_hH0bdw,Oliva Trattoria,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",60,50,50,120,167,Yes,Full Bar,,Yes,,Yes,Yes,"Valet, Street",,Yes,Yes,Yes,Free,,Casual,Casual,Average,
f2wwGhWoIFNB0qSmpZDE0A,The Oaks Tavern,"Karaoke,Sports Bars,Pool Halls",Moderate,Moderate,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,No,No,"Street, Private Lot",,,Yes,Yes,No,,Casual,,Average,Karaoke
983q0UODra5chM3C7_WI_g,Buffalo Wild Wings,"Chicken Wings,Sports Bars,American (Traditional)",$11-30,$11-30,"
                                A
                            ",304,124,82,81,93,Yes,Full Bar,,No,,,Yes,"Garage, Validated",,Yes,No,,Free,,Casual,,Loud,
cDdgzU3Yx9CZv0r4MGrr3w,the Sherman,"Cocktail Bars,American (New),Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",38,52,49,109,299,Yes,Full Bar,,No,,No,Yes,"Valet, Street",,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
jHUEnk7iUvHmXBodKSPHNg,Spumoni Restaurant,"Italian,Pizza",$11-30,$11-30,"
                                A
                            ",20,17,34,101,543,Yes,Beer & Wine Only,,Yes,,No,No,"Street, Private Lot",,Yes,No,Yes,No,,Casual,Casual,Average,
6lyATTyAjD45AM_bGiI2jQ,Anejo Cantina and Grill,"Mexican,Cocktail Bars,Lounges",$11-30,$11-30,,161,91,96,174,503,Yes,Full Bar,,No,,Yes,Yes,"Garage, Street, Private Lot",,Yes,Yes,Yes,Free,,"Casual, Classy",Casual,Average,Live
ACkNtK5sBRA6C-Hgsqv_9Q,Modo Mio Cucina Rustica,"Italian,Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,"Valet, Street",,Yes,Yes,Yes,No,,"Casual, Intimate, Romantic, Classy",Casual,Quiet,
X4wC-UUiJzC_FLmVWKRf4Q,Mel’s Drive-In,"American (Traditional),Breakfast & Brunch,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",84,65,112,126,110,Yes,No,,No,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
RPvKo_1oNFkjB_Mc8bRdaA,Blu Jam Cafe,"Breakfast & Brunch,American (New),Modern European",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,Yes,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
2W8wW8Uy8iO-XHgpr5JV7g,Fish Dish,"Seafood,Fish & Chips",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,No,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
fFCMkTWV1i4fHEh9DKNYUQ,Marmalade Cafe - Sherman Oaks,"Breakfast & Brunch,Bars,Burgers",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,"Valet, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
BbIDkONhrXwGynZKl_kHbw,MidiCi The Neapolitan Pizza Company,"Pizza,Italian,Wine Bars",$11-30,$11-30,"
                                A
                            ",115,113,163,358,1456,Yes,Beer & Wine Only,,Yes,,Yes,Yes,"Garage, Street",,Yes,No,Yes,No,,"Casual, Trendy",Casual,Average,
IEanQPESKzqJTJ7sumdh0g,On The Thirty,"American (New),Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,"Garage, Street, Private Lot, Validated",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
DeeAn79oA2c_OKBPoVsv0g,Pita kitchen,"Middle Eastern,Mediterranean",Under $10,Under $10,"
                                A
                            ",47,51,93,304,456,Yes,No,,No,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
qKPtGXihqHnZiUvuJMBZ7g,The Cheesecake Factory,"American (New),Desserts",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,,No,,Casual,Casual,Average,
Yehkh24xjl93EQO2ixVpsQ,Lenzini’s Pizza,"Pizza,Italian,Gluten-Free",Under $10,Under $10,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,,Quiet,
AswqA-bqhNJWge_gU_S5eQ,Santino’s NY Pizza,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",49,22,26,74,192,Yes,No,,Yes,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
X7anCve4yOGNtB_beYYYYQ,Cafe Bizou,"French,American (New),Wine Bars",$11-30,$11-30,"
                                A
                            ",127,113,163,356,365,Yes,Full Bar,,No,,,No,"Valet, Street",,Yes,Yes,Yes,Free,,,Casual,Average,
AN2NlhwP_4SAr1-ELrgpHg,Public School 818,"Gastropubs,Bars,American (New)",$11-30,$11-30,"
                                A
                            ",88,107,157,251,374,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,Yes,No,,"Casual, Trendy",Casual,Average,
je8j0jRI-ECcAec4o7hQiA,California Chicken Cafe,American (New),$11-30,$11-30,"
                                A
                            ",104,65,85,206,218,Yes,No,,Yes,,,No,"Street, Private Lot",,Yes,No,,No,,Casual,Casual,Average,
pqytzyyrLk0Mp6MJG0FOMQ,El Mariachi Grill,"Mexican,Sports Bars",$11-30,$11-30,"
                                A
                            ",104,60,43,68,133,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,No,,Casual,Casual,Average,
q0cVRRE3w7V05wjYyhyMVw,Shiraz Restaurant,"Middle Eastern,Persian/Iranian,Armenian",$11-30,$11-30,"
                                A
                            ",55,25,20,62,123,Yes,No,,Yes,,,Yes,"Street, Validated",,Yes,Yes,,Free,,Classy,Casual,Average,
Vgjtu4xB8Wz0lcbeuE6tSw,La Cava,Italian,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,No,,Intimate,Casual,Average,
DTEA43PAmaL6ff0FZU3fyQ,Boneyard Bistro,"Barbeque,Pubs",$11-30,$11-30,"
                                A
                            ",92,114,181,366,436,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
0QDJ-BvdQ0xUVb2hxc1XNw,Mizlala,Mediterranean,$11-30,$11-30,,15,12,13,44,170,Yes,Beer & Wine Only,,Yes,,No,No,,,Yes,Yes,Yes,No,,Casual,Casual,Average,
RiWmam5SMn1xwHB5OITgLA,House of Galbi,"Korean,Barbeque,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Valet,,Yes,Yes,Yes,No,,Casual,Casual,Average,
Fzp_SQ1DrXbBPpw9EFKDaQ,The Hollywood Way BBQ,"Barbeque,American (Traditional),Sports Bars",$11-30,$11-30,"
                                A
                            ",62,49,59,147,182,Yes,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,No,,No,,Casual,Casual,Loud,Juke Box
sQvMFqvQrdi2mnWkavf3tA,Mistral,French,$31-60,$31-60,"
                                A
                            ",11,19,22,70,228,Yes,Full Bar,,Yes,,,No,,,Yes,Yes,,No,,Romantic,Dressy,Average,
iStxFxfqld2JyvtTV3iKwA,Pyramido Greek & Mediterranean Grill,"Hookah Bars,Mediterranean,Greek",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
mdmZGHhykNcRAQjIOHnl0A,Casa Vega,"Mexican,Bars",$11-30,$11-30,"
                                A
                            ",356,282,298,376,290,Yes,Full Bar,,No,,,No,Valet,,Yes,No,,No,,Casual,Casual,Average,
UJkKvl5TU3sPsg-Lr3-FqA,Cabaret Tehran,Persian/Iranian,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage",,Yes,Yes,,Free,,,Dressy,Very Loud,
iUGmTXC9q72VbYYfE1j7bw,The Great Greek,"Greek,Mediterranean",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Street, Validated",,Yes,Yes,,Free,,Casual,Casual,Average,
yZuha6BIwe8nZxQaorWasA,Scratch Bar & Kitchen,American (New),Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street, Private Lot, Validated",,No,Yes,Yes,No,,Casual,Casual,Average,
WX0oF2dSJjXEFlo4gMJDdA,Larsen’s Steakhouse - Encino,Steakhouses,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,Yes,No,,Romantic,Dressy,Average,
MmKxVQJYznB42u5MKsNgAg,The Bellwether,"American (New),Gastropubs,Pubs",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,"Valet, Street, Validated",,Yes,Yes,Yes,No,,,Casual,Average,
7RR8U04tYeksDvoXtUZ52w,The Fish House,"Sushi Bars,Seafood",$31-60,$31-60,"
                                A
                            ",18,6,6,9,173,Yes,Beer & Wine Only,,Yes,,No,Yes,"Valet, Garage, Street, Private Lot, Validated",,Yes,Yes,No,No,,Casual,Casual,Quiet,
gAG3ly-TbkGLkjYM_e_JFQ,California Pizza Kitchen at Encino,"Pizza,American (New),Salad",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,,Free,,Casual,Casual,Average,
h8roYdefB1OigKGvMweepw,El Rey Del Mar,"Mexican,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
NZCyNH6EKmvcrcbIIfk4vA,Davenport’s Restaurant,"Seafood,Steakhouses,Cocktail Bars",$31-60,$31-60,"
                                A
                            ",9,18,21,44,278,Yes,Full Bar,,No,,No,Yes,"Valet, Private Lot, Validated",,Yes,Yes,Yes,Free,,"Intimate, Romantic, Classy, Upscale",Casual,Average,
JE9bqIFQtn5BVeGTAAWaWw,Pena’s Tacos,"Seafood,Fast Food,Mexican",Under $10,Under $10,"
                                A
                            ",15,13,7,19,83,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,,Average,
KFy8iqkM4DrUgfd9Q91EEA,Sadaf Restaurant,"Persian/Iranian,Middle Eastern,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",55,35,43,107,337,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,No,,Casual,Casual,Average,Live
5k6IfNgiXpyl5L4RbN8KbQ,Outback Steakhouse,Steakhouses,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
_XPr2FDPSt3JqP3Q3zcavg,Grain Lab,"Sandwiches,Vegetarian,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,Yes,Yes,Private Lot,,Yes,No,,Free,,Casual,,Average,
OglE7eLW8wds5eYgl7fgHQ,Bistro Garden At Coldwater,"French,American (New)",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,No,,Romantic,Dressy,Average,
24Td90wQFZYGTEM9gJIvDg,Sizzler,"Seafood,Steakhouses,Salad",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
_NueIRGWjihNGO1KlAFmuA,It’s All Good House of Kabob,"Middle Eastern,Persian/Iranian",$11-30,$11-30,"
                                A
                            ",27,10,11,31,60,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
OUkWFE2o3ilx2fKa4FYB3A,Little Toni’s,"Pizza,Italian,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
xXhzYUkAJXzvOxP-ShixHQ,Dizin Persian Cuisine,"Persian/Iranian,Mediterranean",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Quiet,
bGbI2RJDeRDPtLonDrVGNA,Maria’s Italian Kitchen,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
RE-OypAAuE_uweNwbI6J2Q,Lakeside Restaurant & Lounge,"American (New),Bars,Venues & Event Spaces",$11-30,$11-30,"
                                A
                            ",135,123,117,253,511,Yes,Full Bar,,Yes,,Yes,Yes,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,"Casual, Romantic",Casual,Average,
YxHYLaFB4T50qVf7KnRU5Q,Tiki No,Tiki Bars,Moderate,Moderate,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,,Yes,Street,,,No,,No,,Casual,,Average,
Dul35WM-RF2CUWo6YO3tww,Century Dragon,"Chinese,Noodles,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,No,No,"Street, Private Lot",,Yes,No,,No,,Casual,Casual,Average,
4rwpTdwlH9iFs-SENbYELw,Romanov Restaurant & Lounge,"Russian,Lounges,Modern European",Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Street",,Yes,Yes,,Free,,Classy,Dressy,Loud,Live
lb5XpS2dyQn68HfU6VoIdA,Le Petit Chateau,French,$31-60,$31-60,"
                                A
                            ",65,34,30,63,105,Yes,Full Bar,,Yes,,,No,"Garage, Private Lot",,Yes,Yes,,No,,Romantic,Dressy,Quiet,
kWDLYQK4GB5XikjvnDqV_g,Girasol,"American (New),Desserts,Cocktail Bars",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,No,,Trendy,Casual,Average,
MQKv-382mjyWKlBB4BUJBQ,El Torito,"Mexican,Bars,Buffets",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
r1ueYocL9Gp2BHJ8zfY4TA,Green Apple China Bistro,"Chinese,Seafood,Noodles",$11-30,$11-30,"
                                A
                            ",48,30,53,213,396,Yes,No,,Yes,,,No,"Valet, Garage, Street",,Yes,Yes,,No,,Casual,Casual,Average,
JYS8vmR1sLZcZclsiYG-ig,California Pizza Kitchen at Northridge,"Pizza,American (New),Salad",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,Free,,Casual,Casual,Average,
eJkDFqOupx5V21H7PIJlPA,Gangadin Indian,"Indian,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
DaL4PYvPp5nmr26TBCnd1A,Wood Ranch BBQ & Grill,"Barbeque,Bars,American (New)",$11-30,$11-30,"
                                A
                            ",69,53,103,223,318,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
_YljbhdiYpVzcjdfkpQJrg,Vitello’s Restaurant,"Italian,Wine Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street, Private Lot, Validated",,Yes,Yes,,Free,,,Casual,Average,Live
FDlVnXJNG-05cen-ekGBhw,Shamshiri Restaurant,Persian/Iranian,$11-30,$11-30,"
                                A
                            ",40,22,33,123,204,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
itZ3_soXu9qzlOUGyccrkw,Firehouse Restaurant,"Greek,Mediterranean",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
U9hywg7j8Cey0QiqWIDWqA,Romano’s Macaroni Grill,Italian,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
MDmSQznqbvMtThuDSYgBdQ,Tel Aviv Grill,"Falafel,Kosher,Middle Eastern",$11-30,$11-30,"
                                A
                            ",22,15,28,67,433,Yes,No,,Yes,,,Yes,"Valet, Street, Private Lot, Validated",,Yes,No,Yes,No,,Casual,Casual,Average,
6DsIr0MqN8jkTAOiOgJjsw,Bar Louie,"Bars,American (New)",$11-30,$11-30,"
                                A
                            ",102,58,56,62,223,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,Free,,Casual,Casual,Average,
IXzqbQnqs_Yjz-dR7c4BjQ,Yard House,"American (New),Bars,Vegetarian",$11-30,$11-30,"
                                A
                            ",190,136,187,344,368,Yes,Full Bar,,No,,No,Yes,Garage,,Yes,No,,Free,,Casual,Casual,Loud,
9q3476TWJZlI3AmiDx4tKg,Monte Carlo Deli & Pinocchio’s Restaurant,"Italian,Delis",Under $10,Under $10,"
                                A
                            ",107,89,120,347,486,Yes,Beer & Wine Only,,Yes,,,Yes,"Street, Private Lot",,Yes,No,,No,,Casual,,Average,
du_9rkxAj1LhYeWDjq3jrg,Tender Greens,"American (New),Sandwiches,Salad",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Garage,,Yes,No,,Free,,Casual,,Average,
1vKk83e8-mF_K7jcsEc_tw,Tony’s Bella Vista Restaurant & Pizzeria,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
AfO9XqF6VOf0Mz-hYTpgtQ,Buffalo Wild Wings,"Chicken Wings,American (Traditional),Sports Bars",$11-30,$11-30,"
                                A
                            ",489,153,80,80,112,Yes,Full Bar,,Yes,,No,Yes,,,Yes,No,,Free,,Casual,,Loud,
7gD26xiXPXRu-UwmFqyY0g,Terrace Restaurant & Lounge,"Lebanese,Hookah Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,Classy,Casual,Loud,DJ
BzYlcWE8hyO7jSIjdSypgg,Laurel Point,"American (Traditional),Seafood",$11-30,$11-30,"
                                A
                            ",43,50,45,59,138,Yes,Full Bar,,No,,Yes,Yes,Garage,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
HD0z_HHEFh412r9Ubxnm0w,The Spot,"Hookah Bars,Persian/Iranian,Sushi Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,No,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Loud,
rghorhdiE9-gl3fUG0scfg,Black Market Liquor Bar,American (New),$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Valet,,No,Yes,,No,,Trendy,Casual,Loud,
FYcr2s6jEdsoL3YV455UtQ,Green Cottage,"Mediterranean,Pizza,Salad",$11-30,$11-30,"
                                A
                            ",57,28,44,109,399,Yes,Beer & Wine Only,,Yes,,,Yes,"Garage, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
5PBfyJ_hxSKyuGN82x93oA,Isabella’s Italian Kitchen,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
x8PneZsN0tMCG75u_y4JBw,Kabob Station,Mediterranean,$11-30,$11-30,"
                                A
                            ",22,9,11,10,26,Yes,No,,Yes,,,Yes,,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
z7b1YkJvdq_mr0ti91gj7A,The Grill Spot,"Persian/Iranian,Kosher,Middle Eastern",$11-30,$11-30,"
                                A
                            ",10,3,10,10,104,Yes,No,,Yes,,Yes,Yes,Street,,Yes,No,Yes,Free,,Casual,Casual,Quiet,
K210CiwpJAJH3XCSfl-Brw,Niko Niko Sushi,"Sushi Bars,Noodles,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,No,No,Private Lot,,Yes,,,No,,Casual,Casual,Average,
tYVoMbTwix9FYk4hr7Ql2A,La Loggia Ristorante,"Italian,Tapas Bars,Seafood",$31-60,$31-60,"
                                A
                            ",18,15,11,23,87,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,No,,,Casual,Average,
H7Brz-x_vYrqOkJWd9qB7g,Buca di Beppo Italian Restaurant,Italian,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Loud,
y0_g5wGWfe17xGbo0lOh2g,Caruso’s Italian Kitchen,"Cocktail Bars,Italian,Steakhouses",$11-30,$11-30,"
                                A
                            ",31,14,22,41,79,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
4Vy2B3n4XQTdBO--sly7WA,Angelino Trattoria,"Pizza,Italian,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
S3z6erO2TeljEc-dTPqc9Q,Firefly,"American (New),Lounges,Wine Bars",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Street",,No,Yes,,Free,,Romantic,Dressy,Average,
i74ZkEIngmWGxUT1qYSvEg,El Criollo Bar & Grill,"Cuban,Music Venues,Bars",$11-30,$11-30,"
                                A
                            ",25,11,27,48,88,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,Live
PDci4QrrbGln5FyM-uv0lQ,New Town Super Buffet,"Buffets,Seafood,Sushi Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,No,,,No,Private Lot,,No,No,,No,,Casual,Casual,Average,
CuysoSsB2gbob36d-mBqHw,The Stand,"Burgers,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,Yes,Yes,"Street, Private Lot",,Yes,No,Yes,Free,,"Hipster, Casual, Trendy",Casual,Average,
rGUQf0iIf-sFFmmiNAAwDg,Jinky’s Studio Cafe,"Breakfast & Brunch,American (New),Sandwiches",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,"Street, Private Lot",,Yes,No,,Free,,Casual,,Average,
7HzuKqAJGZ-p9J_3PJHSFg,Lum-Ka-Naad,"Thai,Salad,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,No,,Casual,Casual,Average,
lFT_J-qmH_VXjk4jp1ud9A,Zankou Chicken,"Mediterranean,Armenian,Lebanese",$11-30,$11-30,"
                                A
                            ",70,42,69,203,224,Yes,No,,Yes,,,Yes,Private Lot,,Yes,,,No,,Casual,Casual,Average,
ZwlxV_2CGdhLpMZxuQEABQ,Black Angus Steakhouse,"Sports Bars,Steakhouses,American (Traditional)",$11-30,$11-30,"
                                A
                            ",81,55,61,90,125,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
5e8kDABLM7Q7SkaklGjnRg,Mimi’s Cafe,"Breakfast & Brunch,American (Traditional),French",$11-30,$11-30,"
                                A
                            ",102,72,61,67,82,Yes,Beer & Wine Only,,Yes,,No,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
BoMtVSMcORHzrXB-IVW7AQ,Halal Boys,"Mediterranean,American (Traditional),Middle Eastern",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,,,,No,Street,,Yes,No,Yes,Free,,Casual,,Quiet,
bPaNq1UPZnB2QioG8sQ07g,Olive Garden Italian Restaurant,"Italian,Salad",$11-30,$11-30,"
                                A
                            ",144,72,76,76,126,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,Yes,No,,Casual,Casual,Average,
7u3i9-x49mVtNMg1skJ79g,Cafe Carolina,"Italian,Caterers",$11-30,$11-30,"
                                A
                            ",22,26,40,123,273,Yes,Beer & Wine Only,,,,,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
25fipMHUHLZTq0sVQINi5g,The Front Yard,"Tapas/Small Plates,American (New),Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,Yes,Yes,"Valet, Private Lot",,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
CBS2m1ZMePC6fMXXllxOTQ,NARA Mediterranean Bistro and Lounge,"Middle Eastern,Mediterranean,Lounges",$11-30,$11-30,"
                                A
                            ",44,10,17,19,110,Yes,Beer & Wine Only,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
L-BsPNZfkj6TjK3olw4YPw,The Pizza Cookery,"Pizza,Italian,Gluten-Free",$11-30,$11-30,"
                                A
                            ",64,43,27,40,73,Yes,Beer & Wine Only,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,Free,,Casual,,Average,
zdFS92XYSnNHz5gGIU5SOQ,Shisha Cafe & Lounge,"Mediterranean,Hookah Bars,Cafes",$11-30,$11-30,"
                                A
                            ",52,21,19,48,335,Yes,Beer & Wine Only,,Yes,,No,Yes,"Garage, Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
IA0G89eAsekKf3q8wIg_1A,Lancers Restaurant,"Diners,American (New),Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,No,Private Lot,,Yes,No,,No,,Casual,,Average,
pH2wsCu62ixM2LVxDcZHkw,Malbec Argentinean Cuisine,"Argentine,Steakhouses",$11-30,$11-30,"
                                A
                            ",34,38,68,207,323,Yes,Beer & Wine Only,,Yes,,,Yes,"Valet, Street, Private Lot",,Yes,Yes,,Free,,Classy,Casual,Average,
